EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total,Ratio,Z-score,Normalized,Total Federate Campaigns,Total Membership Dues,Total Fundraising Events,Total Related Organizations,Total Government Grants,Total All Other Contributions,Total Noncash Contributions,Year Total,Year Philanthropic_Total,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,12-31-2018,92123,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,0,0,1007674,0,13353015,441793,681176,14802482,1449467,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,11-30-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,10-31-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,09-30-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,08-31-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,07-31-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,06-30-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,05-31-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,04-30-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,03-31-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,02-28-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,01-31-2018,,0,0,83972.83333,0,1112751.25,36816.08333,56764.66667,1233540.167,120788.9167,0.9020794621,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,06-30-2020,92123,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,0,0,1071693,0,16055428,658669,35545,17785790,1730362,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,05-30-2020,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,04-30-2020,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,03-30-2020,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,02-29-2020,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,01-30-2020,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,12-30-2019,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,11-30-2019,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,10-30-2019,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,09-30-2019,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,08-30-2019,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,07-30-2019,,0,0,89307.75,0,1337952.333,54889.08333,2962.083333,1482149.167,144196.8333,0.9027109844,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,06-30-2021,92123,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,0,0,0,0,17100546,833046,3100,17933592,833046,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,05-30-2021,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,04-30-2021,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,03-30-2021,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,02-28-2021,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,01-30-2021,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,12-30-2020,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,11-30-2020,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,10-30-2020,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,09-30-2020,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,08-30-2020,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,07-30-2020,,0,0,0,0,1425045.5,69420.5,258.3333333,1494466,69420.5,0.9535482908,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,06-30-2022,92123,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,0,0,366680,0,16561736,1186451,10000,18114867,1553131,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,05-30-2022,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,04-30-2022,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,03-30-2022,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,02-28-2022,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,01-30-2022,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,12-30-2021,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,11-30-2021,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,10-30-2021,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,09-30-2021,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,08-30-2021,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,07-30-2021,,0,0,30556.66667,0,1380144.667,98870.91667,833.3333333,1509572.25,129427.5833,0.914262081,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,06-30-2014,0,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,0,0,131648,1159200,6741356,7313739,140200,15345943,8604587,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,05-30-2014,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,04-30-2014,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,03-30-2014,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,02-28-2014,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,01-30-2014,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,12-30-2013,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,11-30-2013,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,10-30-2013,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,09-30-2013,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,08-30-2013,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,07-30-2013,,0,0,10970.66667,96600,561779.6667,609478.25,11683.33333,1278828.583,717048.9167,0.4392923915,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,06-30-2015,92123,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,0,0,249428,50000,7072121,6723581,175948,14095130,7023009,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,05-30-2015,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,04-30-2015,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,03-30-2015,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,02-28-2015,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,01-30-2015,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,12-30-2014,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,11-30-2014,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,10-30-2014,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,09-30-2014,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,08-30-2014,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,07-30-2014,,0,0,20785.66667,4166.666667,589343.4167,560298.4167,14662.33333,1174594.167,585250.75,0.501742162,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,06-30-2016,92123,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,0,0,88548,70000,7628861,6851622,149927,14639031,7010170,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,05-30-2016,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,04-30-2016,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,03-30-2016,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,02-29-2016,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,01-30-2016,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,12-30-2015,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,11-30-2015,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,10-30-2015,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,09-30-2015,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,08-30-2015,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,07-30-2015,,0,0,7379,5833.333333,635738.4167,570968.5,12493.91667,1219919.25,584180.8333,0.5211315558,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,06-30-2017,92123,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,158030,0,223371,100000,8064950,7980152,118276,16526503,8461553,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,05-30-2017,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,04-30-2017,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,03-30-2017,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,02-28-2017,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,01-30-2017,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,12-30-2016,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,11-30-2016,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,10-30-2016,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,09-30-2016,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,08-30-2016,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,07-30-2016,,13169.16667,0,18614.25,8333.333333,672079.1667,665012.6667,9856.333333,1377208.583,705129.4167,0.4880010006,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,06-30-2018,92123,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,0,0,291286,1531126,7074276,7917964,286966,16814652,9740376,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,05-30-2018,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,04-30-2018,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,03-30-2018,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,02-28-2018,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,01-30-2018,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,12-30-2017,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,11-30-2017,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,10-30-2017,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,09-30-2017,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,08-30-2017,,0,0,24273.83333,127593.8333,589523,659830.3333,23913.83333,1401221,811698,0.4207209284,#DIV/0!,#DIV/0!,,,,,,,,,,
